"Bay","Project","Year","Month","Day","Site","Period","Season","Bottom","Cultch","Quadrat","Weight_kg","Spat","Seed","Legal","Weight"
"Apalachicola","NFWF-1",2018,12,6,"Bulkhead",8,"Winter","Shell",300,1,0.95,35,0,0,0.95
"Apalachicola","NFWF-1",2018,12,6,"Bulkhead",8,"Winter","Shell",300,2,0.6,29,0,0,0.6
"Apalachicola","NFWF-1",2018,12,6,"Bulkhead",8,"Winter","Shell",300,3,0.75,10,0,0,0.75
"Apalachicola","NFWF-1",2018,12,6,"Bulkhead",8,"Winter","Shell",300,4,0.45,32,0,0,0.45
"Apalachicola","NFWF-1",2018,12,6,"Bulkhead",8,"Winter","Shell",300,5,0.9,13,0,0,0.9
"Apalachicola","NFWF-1",2018,12,6,"Bulkhead",8,"Winter","Shell",300,6,1.1,5,0,0,1.1
"Apalachicola","NFWF-1",2018,12,6,"Bulkhead",8,"Winter","Shell",300,7,1.2,3,0,0,1.2
"Apalachicola","NFWF-1",2018,12,6,"Bulkhead",8,"Winter","Shell",300,8,0.05,5,0,0,0.05
"Apalachicola","NFWF-1",2018,12,6,"Bulkhead",8,"Winter","Shell",300,9,0.8,17,0,0,0.8
"Apalachicola","NFWF-1",2018,12,6,"Bulkhead",8,"Winter","Shell",300,10,1,12,0,0,1
"Apalachicola","NFWF-1",2018,12,6,"Bulkhead",8,"Winter","Shell",300,11,0.9,12,0,0,0.9
"Apalachicola","NFWF-1",2018,12,6,"Bulkhead",8,"Winter","Shell",300,12,0.75,10,0,0,0.75
"Apalachicola","NFWF-1",2018,12,6,"Bulkhead",8,"Winter","Shell",300,13,1.9,25,0,0,1.9
"Apalachicola","NFWF-1",2018,12,6,"Bulkhead",8,"Winter","Shell",300,14,1.5,16,0,0,1.5
"Apalachicola","NFWF-1",2018,12,6,"Bulkhead",8,"Winter","Shell",300,15,0.7,40,0,0,0.7
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",100,1,1,14,0,0,1
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",100,2,0.6,3,0,0,0.6
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",100,3,0.25,1,0,0,0.25
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",100,4,0.5,4,0,0,0.5
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",100,5,0.35,3,0,0,0.35
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",100,6,0.75,17,0,0,0.75
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",100,7,0.5,3,0,0,0.5
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",100,8,0.55,18,0,0,0.55
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",100,9,0.75,32,0,0,0.75
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",100,10,0.45,10,0,0,0.45
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",100,11,0.75,11,0,0,0.75
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",100,12,0.65,11,0,0,0.65
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",100,13,1,9,0,0,1
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",100,14,0.75,26,0,0,0.75
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",100,15,0.45,7,0,0,0.45
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",0,1,0.4,8,0,0,0.4
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",0,2,0.5,5,0,0,0.5
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",0,3,0.3,1,0,0,0.3
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",0,4,0.25,0,0,0,0.25
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",0,5,0.25,1,0,0,0.25
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",0,6,0.25,3,0,0,0.25
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",0,7,0.25,0,0,0,0.25
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",0,8,0.6,11,0,0,0.6
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",0,9,0.3,3,0,0,0.3
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",0,10,0.5,1,0,0,0.5
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",0,11,0.5,6,0,0,0.5
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",0,12,0.5,4,0,0,0.5
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",0,13,0.25,0,0,0,0.25
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",0,14,0.4,1,0,0,0.4
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",0,15,0.3,3,0,0,0.3
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",300,1,0.65,16,0,0,0.65
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",300,2,0.55,14,0,0,0.55
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",300,3,0.75,4,0,0,0.75
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",300,4,1,62,0,0,1
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",300,5,0.6,4,0,0,0.6
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",300,6,0.5,22,0,0,0.5
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",300,7,0.6,26,0,0,0.6
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",300,8,0.65,39,0,0,0.65
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",300,9,0.8,19,0,0,0.8
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",300,10,1.5,35,0,0,1.5
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",300,11,1.25,24,0,0,1.25
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",300,12,1.6,12,0,0,1.6
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",300,13,1.1,66,0,0,1.1
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",300,14,0.6,11,0,0,0.6
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",300,15,0.85,17,0,0,0.85
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",400,1,0.7,11,0,0,0.7
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",400,2,1.4,51,0,0,1.4
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",400,3,1.5,69,0,0,1.5
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",400,4,1.1,20,0,0,1.1
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",400,5,2.25,81,0,0,2.25
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",400,6,1.45,31,0,0,1.45
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",400,7,1,12,0,0,1
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",400,8,1.1,7,0,0,1.1
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",400,9,1.5,71,0,0,1.5
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",400,10,0.6,70,0,0,0.6
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",400,11,0.5,58,0,0,0.5
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",400,12,1.2,20,0,0,1.2
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",400,13,0.5,18,0,0,0.5
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",400,14,1,30,0,0,1
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",400,15,1.5,64,0,0,1.5
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",200,1,0.4,1,0,0,0.4
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",200,2,0.6,26,0,0,0.6
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",200,3,1.1,93,0,0,1.1
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",200,4,0.4,2,0,0,0.4
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",200,5,0.6,13,0,0,0.6
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",200,6,0.2,8,0,0,0.2
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",200,7,0.7,15,0,0,0.7
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",200,8,0.3,1,0,0,0.3
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",200,9,0.4,11,0,0,0.4
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",200,10,0.6,22,0,0,0.6
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",200,11,0.5,10,0,0,0.5
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",200,12,0.75,11,0,0,0.75
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",200,13,0.65,6,0,0,0.65
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",200,14,0.7,14,0,0,0.7
"Apalachicola","NFWF-1",2018,11,7,"Hotel Bar",8,"Winter","Shell",200,15,0.25,2,0,0,0.25
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",300,1,0.5,0,0,0,0.5
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",300,2,1.5,7,0,0,1.5
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",300,3,0.9,8,0,0,0.9
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",300,4,0.8,0,0,0,0.8
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",300,5,1.4,1,0,0,1.4
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",300,6,0.75,2,0,0,0.75
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",300,7,0.7,3,0,0,0.7
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",300,8,0.75,1,0,0,0.75
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",300,9,0.3,2,0,0,0.3
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",300,10,0.5,1,0,0,0.5
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",300,11,1.1,3,0,0,1.1
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",300,12,0.6,5,0,0,0.6
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",300,13,0.8,2,0,0,0.8
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",300,14,0.5,0,0,0,0.5
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",300,15,0.8,0,0,0,0.8
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",100,1,0.4,3,0,0,0.4
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",100,2,0.75,5,0,0,0.75
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",100,3,0.5,0,0,0,0.5
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",100,4,0.6,2,0,0,0.6
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",100,5,0.5,5,0,0,0.5
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",100,6,0.4,3,0,0,0.4
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",100,7,0.55,14,0,0,0.55
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",100,8,0.7,4,0,0,0.7
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",100,9,0.3,1,0,0,0.3
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",100,10,0.4,1,0,0,0.4
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",100,11,0.9,4,0,0,0.9
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",100,12,0.5,4,0,0,0.5
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",100,13,0.5,2,0,0,0.5
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",100,14,0.7,1,0,0,0.7
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",100,15,0.5,1,0,0,0.5
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",400,1,0.65,4,0,0,0.65
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",400,2,1.3,2,0,0,1.3
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",400,3,1.2,3,0,0,1.2
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",400,4,1.4,2,0,0,1.4
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",400,5,2.6,8,0,0,2.6
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",400,6,0.75,1,0,0,0.75
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",400,7,1.25,0,0,0,1.25
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",400,8,1.25,2,0,0,1.25
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",400,9,0.6,0,0,0,0.6
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",400,10,1,1,0,0,1
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",400,11,0.9,1,0,0,0.9
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",400,12,1.75,2,0,0,1.75
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",400,13,1.1,0,0,0,1.1
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",400,14,0.5,0,0,0,0.5
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",400,15,0.75,1,0,0,0.75
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",0,1,0.25,2,0,0,0.25
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",0,2,0.5,0,0,0,0.5
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",0,3,0.65,0,0,0,0.65
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",0,4,0.6,3,0,0,0.6
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",0,5,0.75,14,0,0,0.75
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",0,6,0.4,1,0,0,0.4
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",0,7,0.45,0,0,0,0.45
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",0,8,0.3,0,0,0,0.3
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",0,9,0.75,2,0,0,0.75
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",0,10,0.75,1,0,0,0.75
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",0,11,0.6,0,0,0,0.6
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",0,12,0.35,0,0,0,0.35
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",0,13,0.4,1,0,0,0.4
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",0,14,1,1,0,0,1
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",0,15,0.5,2,0,0,0.5
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",200,1,0.3,0,0,0,0.3
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",200,2,0.4,6,0,0,0.4
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",200,3,0.4,1,0,0,0.4
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",200,4,0.3,4,0,0,0.3
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",200,5,0.6,2,0,0,0.6
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",200,6,0.85,3,0,0,0.85
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",200,7,0.45,2,0,0,0.45
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",200,8,0.35,3,0,0,0.35
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",200,9,0.35,0,0,0,0.35
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",200,10,0.45,1,0,0,0.45
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",200,11,0.4,1,0,0,0.4
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",200,12,0.25,1,0,0,0.25
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",200,13,0.45,0,0,0,0.45
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",200,14,0.4,0,0,0,0.4
"Apalachicola","NFWF-1",2018,11,19,"Dry Bar",8,"Winter","Shell",200,15,0.95,2,0,0,0.95
"Apalachicola","NFWF-1",2019,1,28,"Bulkhead",8,"Winter","Shell",0,1,0.2,0,0,0,0.2
"Apalachicola","NFWF-1",2019,1,28,"Bulkhead",8,"Winter","Shell",0,2,0.5,2,0,0,0.5
"Apalachicola","NFWF-1",2019,1,28,"Bulkhead",8,"Winter","Shell",0,3,0.35,0,0,0,0.35
"Apalachicola","NFWF-1",2019,1,28,"Bulkhead",8,"Winter","Shell",0,4,0.25,1,0,0,0.25
"Apalachicola","NFWF-1",2019,1,28,"Bulkhead",8,"Winter","Shell",0,5,0.3,1,0,0,0.3
"Apalachicola","NFWF-1",2019,1,28,"Bulkhead",8,"Winter","Shell",0,6,0.2,0,0,0,0.2
"Apalachicola","NFWF-1",2019,1,28,"Bulkhead",8,"Winter","Shell",0,7,0.3,0,0,0,0.3
"Apalachicola","NFWF-1",2019,1,28,"Bulkhead",8,"Winter","Shell",0,8,0.45,1,0,0,0.45
"Apalachicola","NFWF-1",2019,1,28,"Bulkhead",8,"Winter","Shell",0,9,0.15,0,0,0,0.15
"Apalachicola","NFWF-1",2019,1,28,"Bulkhead",8,"Winter","Shell",0,10,0.15,0,0,0,0.15
"Apalachicola","NFWF-1",2019,1,28,"Bulkhead",8,"Winter","Shell",0,11,0.1,0,0,0,0.1
"Apalachicola","NFWF-1",2019,1,28,"Bulkhead",8,"Winter","Shell",0,12,0.3,0,0,0,0.3
"Apalachicola","NFWF-1",2019,1,28,"Bulkhead",8,"Winter","Shell",0,13,0.25,0,0,0,0.25
"Apalachicola","NFWF-1",2019,1,28,"Bulkhead",8,"Winter","Shell",0,14,0.25,0,0,0,0.25
"Apalachicola","NFWF-1",2019,1,28,"Bulkhead",8,"Winter","Shell",0,15,0.25,0,0,0,0.25
"Apalachicola","NFWF-1",2019,1,28,"Bulkhead",8,"Winter","Shell",200,1,0.75,4,0,0,0.75
"Apalachicola","NFWF-1",2019,1,28,"Bulkhead",8,"Winter","Shell",200,2,0.6,0,0,0,0.6
"Apalachicola","NFWF-1",2019,1,28,"Bulkhead",8,"Winter","Shell",200,3,0.75,2,0,0,0.75
"Apalachicola","NFWF-1",2019,1,28,"Bulkhead",8,"Winter","Shell",200,4,0.35,0,0,0,0.35
"Apalachicola","NFWF-1",2019,1,28,"Bulkhead",8,"Winter","Shell",200,5,0.4,0,0,0,0.4
"Apalachicola","NFWF-1",2019,1,28,"Bulkhead",8,"Winter","Shell",200,6,0.25,0,0,0,0.25
"Apalachicola","NFWF-1",2019,1,28,"Bulkhead",8,"Winter","Shell",200,7,0.25,0,0,0,0.25
"Apalachicola","NFWF-1",2019,1,28,"Bulkhead",8,"Winter","Shell",200,8,0.25,1,0,0,0.25
"Apalachicola","NFWF-1",2019,1,28,"Bulkhead",8,"Winter","Shell",200,9,0.5,2,0,0,0.5
"Apalachicola","NFWF-1",2019,1,28,"Bulkhead",8,"Winter","Shell",200,10,0.25,0,0,0,0.25
"Apalachicola","NFWF-1",2019,1,28,"Bulkhead",8,"Winter","Shell",200,11,0.5,1,0,0,0.5
"Apalachicola","NFWF-1",2019,1,28,"Bulkhead",8,"Winter","Shell",200,12,1,0,0,0,1
"Apalachicola","NFWF-1",2019,1,28,"Bulkhead",8,"Winter","Shell",200,13,0.75,5,0,0,0.75
"Apalachicola","NFWF-1",2019,1,28,"Bulkhead",8,"Winter","Shell",200,14,0.7,1,0,0,0.7
"Apalachicola","NFWF-1",2019,1,28,"Bulkhead",8,"Winter","Shell",200,15,0.5,0,0,0,0.5
"Apalachicola","NFWF-1",2019,1,28,"Bulkhead",8,"Winter","Shell",100,1,0.25,0,0,0,0.25
"Apalachicola","NFWF-1",2019,1,28,"Bulkhead",8,"Winter","Shell",100,2,0.25,0,0,0,0.25
"Apalachicola","NFWF-1",2019,1,28,"Bulkhead",8,"Winter","Shell",100,3,0.2,0,0,0,0.2
"Apalachicola","NFWF-1",2019,1,28,"Bulkhead",8,"Winter","Shell",100,4,0.4,2,0,0,0.4
"Apalachicola","NFWF-1",2019,1,28,"Bulkhead",8,"Winter","Shell",100,5,0.2,0,0,0,0.2
"Apalachicola","NFWF-1",2019,1,28,"Bulkhead",8,"Winter","Shell",100,6,0.25,0,0,0,0.25
"Apalachicola","NFWF-1",2019,1,28,"Bulkhead",8,"Winter","Shell",100,7,0.25,0,0,0,0.25
"Apalachicola","NFWF-1",2019,1,28,"Bulkhead",8,"Winter","Shell",100,8,0.25,0,0,0,0.25
"Apalachicola","NFWF-1",2019,1,28,"Bulkhead",8,"Winter","Shell",100,9,0.15,0,0,0,0.15
"Apalachicola","NFWF-1",2019,1,28,"Bulkhead",8,"Winter","Shell",100,10,0.2,0,0,0,0.2
"Apalachicola","NFWF-1",2019,1,28,"Bulkhead",8,"Winter","Shell",100,11,0.2,0,0,0,0.2
"Apalachicola","NFWF-1",2019,1,28,"Bulkhead",8,"Winter","Shell",100,12,0.45,5,0,0,0.45
"Apalachicola","NFWF-1",2019,1,28,"Bulkhead",8,"Winter","Shell",100,13,0.5,0,0,0,0.5
"Apalachicola","NFWF-1",2019,1,28,"Bulkhead",8,"Winter","Shell",100,14,0.25,0,0,0,0.25
"Apalachicola","NFWF-1",2019,1,28,"Bulkhead",8,"Winter","Shell",100,15,0.45,0,0,0,0.45
"Apalachicola","NFWF-1",2019,1,28,"Bulkhead",8,"Winter","Shell",400,1,0.85,49,0,0,0.85
"Apalachicola","NFWF-1",2019,1,28,"Bulkhead",8,"Winter","Shell",400,2,0.5,6,0,0,0.5
"Apalachicola","NFWF-1",2019,1,28,"Bulkhead",8,"Winter","Shell",400,3,0.6,4,0,0,0.6
"Apalachicola","NFWF-1",2019,1,28,"Bulkhead",8,"Winter","Shell",400,4,0.9,21,0,0,0.9
"Apalachicola","NFWF-1",2019,1,28,"Bulkhead",8,"Winter","Shell",400,5,0.9,13,0,0,0.9
"Apalachicola","NFWF-1",2019,1,28,"Bulkhead",8,"Winter","Shell",400,6,0.5,3,0,0,0.5
"Apalachicola","NFWF-1",2019,1,28,"Bulkhead",8,"Winter","Shell",400,7,0.7,23,0,0,0.7
"Apalachicola","NFWF-1",2019,1,28,"Bulkhead",8,"Winter","Shell",400,8,0.5,7,0,0,0.5
"Apalachicola","NFWF-1",2019,1,28,"Bulkhead",8,"Winter","Shell",400,9,0.4,4,0,0,0.4
"Apalachicola","NFWF-1",2019,1,28,"Bulkhead",8,"Winter","Shell",400,10,0.5,4,0,0,0.5
"Apalachicola","NFWF-1",2019,1,28,"Bulkhead",8,"Winter","Shell",400,11,0.45,1,0,0,0.45
"Apalachicola","NFWF-1",2019,1,28,"Bulkhead",8,"Winter","Shell",400,12,0.5,5,0,0,0.5
"Apalachicola","NFWF-1",2019,1,28,"Bulkhead",8,"Winter","Shell",400,13,1,31,0,0,1
"Apalachicola","NFWF-1",2019,1,28,"Bulkhead",8,"Winter","Shell",400,14,0.5,2,0,0,0.5
"Apalachicola","NFWF-1",2019,1,28,"Bulkhead",8,"Winter","Shell",400,15,0.5,4,0,0,0.5
"Apalachicola","NFWF-1",2019,1,28,"Bulkhead",8,"Winter","Shell",300,1,0.25,0,0,0,0.25
"Apalachicola","NFWF-1",2019,1,28,"Bulkhead",8,"Winter","Shell",300,2,0.8,7,0,0,0.8
"Apalachicola","NFWF-1",2019,1,28,"Bulkhead",8,"Winter","Shell",300,3,0.3,0,0,0,0.3
"Apalachicola","NFWF-1",2019,1,28,"Bulkhead",8,"Winter","Shell",300,4,0.25,0,0,0,0.25
"Apalachicola","NFWF-1",2019,1,28,"Bulkhead",8,"Winter","Shell",300,5,0.45,2,0,0,0.45
"Apalachicola","NFWF-1",2019,1,28,"Bulkhead",8,"Winter","Shell",300,6,0.25,0,0,0,0.25
"Apalachicola","NFWF-1",2019,1,28,"Bulkhead",8,"Winter","Shell",300,7,0.3,4,0,0,0.3
"Apalachicola","NFWF-1",2019,1,28,"Bulkhead",8,"Winter","Shell",300,8,0.3,0,0,0,0.3
"Apalachicola","NFWF-1",2019,1,28,"Bulkhead",8,"Winter","Shell",300,9,0.25,0,0,0,0.25
"Apalachicola","NFWF-1",2019,1,28,"Bulkhead",8,"Winter","Shell",300,10,0.4,0,0,0,0.4
