"Bay","Site","Quadrat","Weight_kg","Adults","Seed","Spat","Total Live","Total Dead","Month","Day","Year","Date","Period","Season"
"Apalachicola","Little Gully",1,0.58,0,0,0,0,0,6,27,2017,2017-06-27,5,"Summer"
"Apalachicola","Little Gully",2,0.53,0,0,0,0,0,6,27,2017,2017-06-27,5,"Summer"
"Apalachicola","Little Gully",3,0.97,0,0,0,0,0,6,27,2017,2017-06-27,5,"Summer"
"Apalachicola","Little Gully",4,2.31,0,0,0,0,0,6,27,2017,2017-06-27,5,"Summer"
"Apalachicola","Little Gully",5,1.73,0,0,0,0,0,6,27,2017,2017-06-27,5,"Summer"
"Apalachicola","Little Gully",1,0.98,0,0,0,0,0,6,27,2017,2017-06-27,5,"Summer"
"Apalachicola","Little Gully",2,3.44,0,0,0,0,1,6,27,2017,2017-06-27,5,"Summer"
"Apalachicola","Little Gully",3,5.55,0,1,1,2,1,6,27,2017,2017-06-27,5,"Summer"
"Apalachicola","Little Gully",4,1.83,0,0,0,0,1,6,27,2017,2017-06-27,5,"Summer"
"Apalachicola","Little Gully",5,0.92,0,0,0,0,0,6,27,2017,2017-06-27,5,"Summer"
"Apalachicola","Little Gully",1,4.89,0,0,0,0,0,6,27,2017,2017-06-27,5,"Summer"
"Apalachicola","Little Gully",2,1.48,0,0,0,0,1,6,27,2017,2017-06-27,5,"Summer"
"Apalachicola","Little Gully",3,1.26,0,0,0,0,0,6,27,2017,2017-06-27,5,"Summer"
"Apalachicola","Little Gully",4,2.54,0,0,0,0,1,6,27,2017,2017-06-27,5,"Summer"
"Apalachicola","Little Gully",5,13.73,0,0,2,2,7,6,27,2017,2017-06-27,5,"Summer"
"Apalachicola","Normans Bar",1,3.4,0,4,27,31,58,4,21,2017,2017-04-21,5,"Summer"
"Apalachicola","Normans Bar",2,1.53,0,1,30,31,23,4,21,2017,2017-04-21,5,"Summer"
"Apalachicola","Normans Bar",3,2.98,0,10,29,39,21,4,21,2017,2017-04-21,5,"Summer"
"Apalachicola","Normans Bar",4,5.04,0,0,32,32,42,4,21,2017,2017-04-21,5,"Summer"
"Apalachicola","Normans Bar",5,4.15,0,7,45,52,33,4,21,2017,2017-04-21,5,"Summer"
"Apalachicola","Normans Bar",1,2.85,0,2,22,24,42,4,21,2017,2017-04-21,5,"Summer"
"Apalachicola","Normans Bar",2,3.23,0,10,32,42,41,4,21,2017,2017-04-21,5,"Summer"
"Apalachicola","Normans Bar",3,1.23,0,1,21,22,6,4,21,2017,2017-04-21,5,"Summer"
"Apalachicola","Normans Bar",4,1.23,0,1,12,13,11,4,21,2017,2017-04-21,5,"Summer"
"Apalachicola","Normans Bar",5,2.57,0,1,38,39,27,4,21,2017,2017-04-21,5,"Summer"
"Apalachicola","Normans Bar",1,0.8,0,0,12,12,7,4,21,2017,2017-04-21,5,"Summer"
"Apalachicola","Normans Bar",2,0.43,0,0,2,2,3,4,21,2017,2017-04-21,5,"Summer"
"Apalachicola","Normans Bar",3,1.43,0,1,4,5,11,4,21,2017,2017-04-21,5,"Summer"
"Apalachicola","Normans Bar",4,0.53,0,1,8,9,4,4,21,2017,2017-04-21,5,"Summer"
"Apalachicola","Normans Bar",5,0.59,0,2,2,4,1,4,21,2017,2017-04-21,5,"Summer"
"Apalachicola","Normans Bar",1,1.49,0,1,3,4,5,6,9,2017,2017-06-09,5,"Summer"
"Apalachicola","Normans Bar",2,0.75,0,0,8,8,4,6,9,2017,2017-06-09,5,"Summer"
"Apalachicola","Normans Bar",3,0.56,0,0,12,12,2,6,9,2017,2017-06-09,5,"Summer"
"Apalachicola","Normans Bar",4,2.21,0,0,1,1,4,6,9,2017,2017-06-09,5,"Summer"
"Apalachicola","Normans Bar",5,0.96,0,0,4,4,1,6,9,2017,2017-06-09,5,"Summer"
"Apalachicola","Normans Bar",1,10.34,0,4,65,69,39,6,9,2017,2017-06-09,5,"Summer"
"Apalachicola","Normans Bar",2,0.95,0,0,14,14,2,6,9,2017,2017-06-09,5,"Summer"
"Apalachicola","Normans Bar",3,1.2,0,0,12,12,8,6,9,2017,2017-06-09,5,"Summer"
"Apalachicola","Normans Bar",4,0.66,0,0,9,9,2,6,9,2017,2017-06-09,5,"Summer"
"Apalachicola","Normans Bar",5,1.09,0,0,29,29,10,6,9,2017,2017-06-09,5,"Summer"
"Apalachicola","Normans Bar",1,1.22,0,0,37,37,27,6,9,2017,2017-06-09,5,"Summer"
"Apalachicola","Normans Bar",2,3.92,0,1,25,26,24,6,9,2017,2017-06-09,5,"Summer"
"Apalachicola","Normans Bar",3,0.95,0,0,8,8,2,6,9,2017,2017-06-09,5,"Summer"
"Apalachicola","Normans Bar",4,0.84,0,0,21,21,8,6,9,2017,2017-06-09,5,"Summer"
"Apalachicola","Normans Bar",5,0.84,0,1,10,11,8,6,9,2017,2017-06-09,5,"Summer"
"Apalachicola","Normans Bar",1,0.7,0,1,0,1,0,5,16,2017,2017-05-16,5,"Summer"
"Apalachicola","Normans Bar",2,1.48,0,10,3,13,0,5,16,2017,2017-05-16,5,"Summer"
"Apalachicola","Normans Bar",3,0.84,0,4,1,5,1,5,16,2017,2017-05-16,5,"Summer"
"Apalachicola","Normans Bar",4,0.4,0,3,2,5,1,5,16,2017,2017-05-16,5,"Summer"
"Apalachicola","Normans Bar",5,3.59,1,30,0,31,6,5,16,2017,2017-05-16,5,"Summer"
"Apalachicola","Normans Bar",1,2.6,1,24,0,25,0,5,16,2017,2017-05-16,5,"Summer"
"Apalachicola","Normans Bar",2,3.16,1,17,0,18,1,5,16,2017,2017-05-16,5,"Summer"
"Apalachicola","Normans Bar",3,4.11,0,57,6,63,3,5,16,2017,2017-05-16,5,"Summer"
"Apalachicola","Normans Bar",4,3.83,0,29,4,33,3,5,16,2017,2017-05-16,5,"Summer"
"Apalachicola","Normans Bar",5,4.93,0,39,4,43,3,5,16,2017,2017-05-16,5,"Summer"
"Apalachicola","Normans Bar",1,1.52,0,7,0,7,0,5,16,2017,2017-05-16,5,"Summer"
"Apalachicola","Normans Bar",2,1.93,1,8,2,11,0,5,16,2017,2017-05-16,5,"Summer"
"Apalachicola","Normans Bar",3,1.97,1,18,0,19,0,5,16,2017,2017-05-16,5,"Summer"
"Apalachicola","Normans Bar",4,1.39,0,5,3,8,0,5,16,2017,2017-05-16,5,"Summer"
"Apalachicola","Normans Bar",5,0.97,1,5,2,8,0,5,16,2017,2017-05-16,5,"Summer"
"Apalachicola","Normans Bar",1,3.7,1,33,5,39,4,5,16,2017,2017-05-16,5,"Summer"
"Apalachicola","Normans Bar",2,1.78,1,17,3,21,1,5,16,2017,2017-05-16,5,"Summer"
"Apalachicola","Normans Bar",3,2.41,1,30,7,38,2,5,16,2017,2017-05-16,5,"Summer"
"Apalachicola","Normans Bar",4,2.01,0,18,4,22,2,5,16,2017,2017-05-16,5,"Summer"
"Apalachicola","Normans Bar",5,5.65,1,25,10,36,1,5,16,2017,2017-05-16,5,"Summer"
"Apalachicola","Normans Bar",1,5.48,1,45,10,56,4,5,16,2017,2017-05-16,5,"Summer"
"Apalachicola","Normans Bar",2,5.85,0,72,10,82,1,5,16,2017,2017-05-16,5,"Summer"
"Apalachicola","Normans Bar",3,2.42,0,7,7,14,1,5,16,2017,2017-05-16,5,"Summer"
"Apalachicola","Normans Bar",4,4.66,3,24,4,31,0,5,16,2017,2017-05-16,5,"Summer"
"Apalachicola","Normans Bar",5,1.97,0,9,4,13,1,5,16,2017,2017-05-16,5,"Summer"
"Apalachicola","Normans Bar",1,1.78,0,6,5,11,0,5,16,2017,2017-05-16,5,"Summer"
"Apalachicola","Normans Bar",2,1.5,1,7,2,10,0,5,16,2017,2017-05-16,5,"Summer"
"Apalachicola","Normans Bar",3,1.25,0,6,4,10,1,5,16,2017,2017-05-16,5,"Summer"
"Apalachicola","Normans Bar",4,2.18,0,14,0,14,1,5,16,2017,2017-05-16,5,"Summer"
"Apalachicola","Normans Bar",5,2.21,0,14,7,21,2,5,16,2017,2017-05-16,5,"Summer"
"Apalachicola","North Spur",1,0.38,0,0,0,0,1,5,15,2017,2017-05-15,5,"Summer"
"Apalachicola","North Spur",2,0.53,0,0,0,0,6,5,15,2017,2017-05-15,5,"Summer"
"Apalachicola","North Spur",3,0.81,0,0,0,0,2,5,15,2017,2017-05-15,5,"Summer"
"Apalachicola","North Spur",4,1.12,0,0,0,0,3,5,15,2017,2017-05-15,5,"Summer"
"Apalachicola","North Spur",5,0.47,0,0,2,2,7,5,15,2017,2017-05-15,5,"Summer"
"Apalachicola","North Spur",1,0.46,0,0,0,0,3,5,15,2017,2017-05-15,5,"Summer"
"Apalachicola","North Spur",2,0.46,0,0,0,0,2,5,15,2017,2017-05-15,5,"Summer"
"Apalachicola","North Spur",3,0.9,0,0,0,0,3,5,15,2017,2017-05-15,5,"Summer"
"Apalachicola","North Spur",4,0.97,0,0,0,0,6,5,15,2017,2017-05-15,5,"Summer"
"Apalachicola","North Spur",5,0.49,0,0,0,0,3,5,15,2017,2017-05-15,5,"Summer"
"Apalachicola","North Spur",1,2.56,0,0,0,0,24,5,15,2017,2017-05-15,5,"Summer"
"Apalachicola","North Spur",2,1.88,0,1,0,1,13,5,15,2017,2017-05-15,5,"Summer"
"Apalachicola","North Spur",3,1.72,0,0,0,0,3,5,15,2017,2017-05-15,5,"Summer"
"Apalachicola","North Spur",4,1.57,0,0,0,0,18,5,15,2017,2017-05-15,5,"Summer"
"Apalachicola","North Spur",5,4.21,0,0,0,0,16,5,15,2017,2017-05-15,5,"Summer"
"Apalachicola","Redfish Creek",1,5.38,0,7,5,12,2,7,5,2017,2017-07-05,5,"Summer"
"Apalachicola","Redfish Creek",2,4.67,0,4,26,30,7,7,5,2017,2017-07-05,5,"Summer"
"Apalachicola","Redfish Creek",3,6.1,0,4,24,28,5,7,5,2017,2017-07-05,5,"Summer"
"Apalachicola","Redfish Creek",4,4.01,0,0,3,3,12,7,5,2017,2017-07-05,5,"Summer"
"Apalachicola","Redfish Creek",5,8.02,0,9,12,21,5,7,5,2017,2017-07-05,5,"Summer"
"Apalachicola","Redfish Creek",1,1.74,0,1,7,8,2,7,5,2017,2017-07-05,5,"Summer"
"Apalachicola","Redfish Creek",2,1.85,1,2,0,3,3,7,5,2017,2017-07-05,5,"Summer"
"Apalachicola","Redfish Creek",3,2.19,0,0,10,10,11,7,5,2017,2017-07-05,5,"Summer"
"Apalachicola","Redfish Creek",4,2.01,0,3,4,7,4,7,5,2017,2017-07-05,5,"Summer"
"Apalachicola","Redfish Creek",5,4.12,1,0,12,13,6,7,5,2017,2017-07-05,5,"Summer"
"Apalachicola","Redfish Creek",1,2.8,1,0,10,11,13,7,5,2017,2017-07-05,5,"Summer"
"Apalachicola","Redfish Creek",2,1.42,0,0,3,3,7,7,5,2017,2017-07-05,5,"Summer"
"Apalachicola","Redfish Creek",3,3.95,3,5,4,12,7,7,5,2017,2017-07-05,5,"Summer"
"Apalachicola","Redfish Creek",4,2.43,0,1,13,14,9,7,5,2017,2017-07-05,5,"Summer"
"Apalachicola","Redfish Creek",5,1.91,0,3,5,8,5,7,5,2017,2017-07-05,5,"Summer"
"Apalachicola","Redfish Creek",1,8.34,2,13,3,18,0,7,5,2017,2017-07-05,5,"Summer"
"Apalachicola","Redfish Creek",2,6.77,1,9,4,14,2,7,5,2017,2017-07-05,5,"Summer"
"Apalachicola","Redfish Creek",3,3.31,0,3,0,3,2,7,5,2017,2017-07-05,5,"Summer"
"Apalachicola","Redfish Creek",4,8.23,1,6,6,13,4,7,5,2017,2017-07-05,5,"Summer"
"Apalachicola","Redfish Creek",5,8.1,1,1,4,6,7,7,5,2017,2017-07-05,5,"Summer"
"Apalachicola","Redfish Creek",1,0.78,0,0,2,2,1,7,5,2017,2017-07-05,5,"Summer"
"Apalachicola","Redfish Creek",2,0.42,0,0,0,0,1,7,5,2017,2017-07-05,5,"Summer"
"Apalachicola","Redfish Creek",3,0.84,0,0,0,0,4,7,5,2017,2017-07-05,5,"Summer"
"Apalachicola","Redfish Creek",4,0.64,0,0,0,0,3,7,5,2017,2017-07-05,5,"Summer"
"Apalachicola","Redfish Creek",5,1.26,0,0,0,0,8,7,5,2017,2017-07-05,5,"Summer"
"Apalachicola","Redfish Creek",1,2.1,0,0,3,3,2,7,5,2017,2017-07-05,5,"Summer"
"Apalachicola","Redfish Creek",2,1.12,0,1,0,1,0,7,5,2017,2017-07-05,5,"Summer"
"Apalachicola","Redfish Creek",3,1.4,0,1,3,4,0,7,5,2017,2017-07-05,5,"Summer"
"Apalachicola","Redfish Creek",4,4.2,0,1,4,5,6,7,5,2017,2017-07-05,5,"Summer"
"Apalachicola","Redfish Creek",5,5.55,0,0,5,5,5,7,5,2017,2017-07-05,5,"Summer"
"Apalachicola","Redfish Creek",1,5.03,4,2,15,21,1,7,5,2017,2017-07-05,5,"Summer"
"Apalachicola","Redfish Creek",2,7.87,2,11,8,21,2,7,5,2017,2017-07-05,5,"Summer"
"Apalachicola","Redfish Creek",3,1.52,1,4,3,8,1,7,5,2017,2017-07-05,5,"Summer"
"Apalachicola","Redfish Creek",4,7.23,2,10,14,26,3,7,5,2017,2017-07-05,5,"Summer"
"Apalachicola","Redfish Creek",5,4.4,2,8,5,15,1,7,5,2017,2017-07-05,5,"Summer"
"Apalachicola","Redfish Creek",1,1.84,2,3,2,7,0,7,5,2017,2017-07-05,5,"Summer"
"Apalachicola","Redfish Creek",2,2.09,0,5,5,10,1,7,5,2017,2017-07-05,5,"Summer"
"Apalachicola","Redfish Creek",3,8.14,3,19,8,30,0,7,5,2017,2017-07-05,5,"Summer"
"Apalachicola","Redfish Creek",4,6.62,3,12,6,21,5,7,5,2017,2017-07-05,5,"Summer"
"Apalachicola","Redfish Creek",5,6.15,1,9,5,15,3,7,5,2017,2017-07-05,5,"Summer"
"Apalachicola","Redfish Creek",1,1.64,0,2,1,3,0,7,5,2017,2017-07-05,5,"Summer"
"Apalachicola","Redfish Creek",2,1.91,1,1,0,2,1,7,5,2017,2017-07-05,5,"Summer"
"Apalachicola","Redfish Creek",3,0.97,1,2,6,9,1,7,5,2017,2017-07-05,5,"Summer"
"Apalachicola","Redfish Creek",4,1.36,0,0,2,2,0,7,5,2017,2017-07-05,5,"Summer"
"Apalachicola","Redfish Creek",5,2.55,1,4,3,8,0,7,5,2017,2017-07-05,5,"Summer"
