"Bay","Project","Year","Month","Day","Site","Period","Season","Bottom","Cultch","Quadrat","Weight_kg","Spat","Seed","Legal"
"Pensacola","NRDA-4044",2019,11,19,"No Name Bar",10,"Winter","Shell",200,4,2.39,20,20,0
"Pensacola","NRDA-4044",2019,11,19,"No Name Bar",10,"Winter","Shell",200,5,2.72,40,31,0
"Pensacola","NRDA-4044",2019,11,19,"Mussel Beds",10,"Winter","Shell",200,1,2.04,16,24,0
"Pensacola","NRDA-4044",2019,11,19,"Mussel Beds",10,"Winter","Shell",200,2,1.56,9,16,0
"Pensacola","NRDA-4044",2019,11,19,"Mussel Beds",10,"Winter","Shell",200,3,1.82,18,17,0
"Pensacola","NRDA-4044",2019,11,19,"Mussel Beds",10,"Winter","Shell",200,4,1.78,15,9,0
"Pensacola","NRDA-4044",2019,11,19,"Mussel Beds",10,"Winter","Shell",200,5,2.17,21,21,0
"Pensacola","NRDA-4044",2019,11,19,"Mussel Beds",10,"Winter","Shell",200,1,1.86,9,20,1
"Pensacola","NRDA-4044",2019,11,19,"Mussel Beds",10,"Winter","Shell",200,2,2.13,11,22,0
"Pensacola","NRDA-4044",2019,11,19,"Mussel Beds",10,"Winter","Shell",200,3,1.8,2,18,0
"Pensacola","NRDA-4044",2019,11,19,"Mussel Beds",10,"Winter","Shell",200,4,1.37,13,8,0
"Pensacola","NRDA-4044",2019,11,19,"Mussel Beds",10,"Winter","Shell",200,5,1.26,8,17,0
"Pensacola","NRDA-4044",2019,11,19,"Mussel Beds",10,"Winter","Shell",200,1,1.51,3,13,1
"Pensacola","NRDA-4044",2019,11,19,"Mussel Beds",10,"Winter","Shell",200,2,1.75,18,15,0
"Pensacola","NRDA-4044",2019,11,19,"Mussel Beds",10,"Winter","Shell",200,3,1.8,15,13,1
"Pensacola","NRDA-4044",2019,11,19,"Mussel Beds",10,"Winter","Shell",200,4,2.37,15,17,0
"Pensacola","NRDA-4044",2019,11,19,"Mussel Beds",10,"Winter","Shell",200,5,2.48,13,39,0
"Pensacola","NRDA-4044",2019,11,19,"Escribano Point",10,"Winter","Shell",200,1,4.36,14,19,0
"Pensacola","NRDA-4044",2019,11,19,"Escribano Point",10,"Winter","Shell",200,2,3.76,20,9,0
"Pensacola","NRDA-4044",2019,11,19,"Escribano Point",10,"Winter","Shell",200,3,4.6,21,16,0
"Pensacola","NRDA-4044",2019,11,19,"Escribano Point",10,"Winter","Shell",200,4,4.11,30,18,0
"Pensacola","NRDA-4044",2019,11,19,"Escribano Point",10,"Winter","Shell",200,5,5.14,5,18,0
"Pensacola","NRDA-4044",2019,11,19,"Escribano Point",10,"Winter","Shell",200,1,2.72,6,7,0
"Pensacola","NRDA-4044",2019,11,19,"Escribano Point",10,"Winter","Shell",200,2,2.8,10,13,0
"Pensacola","NRDA-4044",2019,11,19,"Escribano Point",10,"Winter","Shell",200,3,3.54,14,12,0
"Pensacola","NRDA-4044",2019,11,19,"Escribano Point",10,"Winter","Shell",200,4,3.58,10,20,0
"Pensacola","NRDA-4044",2019,11,19,"Escribano Point",10,"Winter","Shell",200,5,3.84,12,27,0
"Pensacola","NRDA-4044",2019,11,19,"Escribano Point",10,"Winter","Shell",200,1,2.06,3,5,0
"Pensacola","NRDA-4044",2019,11,19,"Escribano Point",10,"Winter","Shell",200,2,2.25,9,17,0
"Pensacola","NRDA-4044",2019,11,19,"Escribano Point",10,"Winter","Shell",200,3,2.18,1,11,0
"Pensacola","NRDA-4044",2019,11,19,"Escribano Point",10,"Winter","Shell",200,4,2.78,9,11,0
"Pensacola","NRDA-4044",2019,11,19,"Escribano Point",10,"Winter","Shell",200,5,2.02,9,11,0
"Pensacola","NRDA-4044",2019,11,19,"Escribano Point",10,"Winter","Shell",200,1,5.64,16,14,0
"Pensacola","NRDA-4044",2019,11,19,"Escribano Point",10,"Winter","Shell",200,2,5.81,19,18,0
"Pensacola","NRDA-4044",2019,11,19,"Escribano Point",10,"Winter","Shell",200,3,4.59,17,7,0
"Pensacola","NRDA-4044",2019,11,19,"Escribano Point",10,"Winter","Shell",200,4,4.2,41,23,0
"Pensacola","NRDA-4044",2019,11,19,"Escribano Point",10,"Winter","Shell",200,5,4.63,25,11,0
"Pensacola","NRDA-4044",2019,11,19,"Escribano Point",10,"Winter","Shell",200,1,2.77,24,5,0
"Pensacola","NRDA-4044",2019,11,19,"Escribano Point",10,"Winter","Shell",200,2,2.53,21,9,0
"Pensacola","NRDA-4044",2019,11,19,"Escribano Point",10,"Winter","Shell",200,3,3.09,12,17,0
"Pensacola","NRDA-4044",2019,11,19,"Escribano Point",10,"Winter","Shell",200,4,3.59,11,12,0
"Pensacola","NRDA-4044",2019,11,19,"Escribano Point",10,"Winter","Shell",200,5,5.2,24,14,0
"Pensacola","NRDA-4044",2019,11,19,"Escribano Point",10,"Winter","Shell",200,1,3.27,16,16,0
"Pensacola","NRDA-4044",2019,11,19,"Escribano Point",10,"Winter","Shell",200,2,2.77,15,1,0
"Pensacola","NRDA-4044",2019,11,19,"Escribano Point",10,"Winter","Shell",200,3,2.73,11,7,0
"Pensacola","NRDA-4044",2019,11,19,"Escribano Point",10,"Winter","Shell",200,4,3.08,9,8,0
"Pensacola","NRDA-4044",2019,11,19,"Escribano Point",10,"Winter","Shell",200,5,3.27,17,10,0
"Pensacola","NRDA-4044",2019,11,18,"Trout Bayou",10,"Winter","Shell",200,1,0.97,5,16,0
"Pensacola","NRDA-4044",2019,11,18,"Trout Bayou",10,"Winter","Shell",200,2,1.23,2,27,0
"Pensacola","NRDA-4044",2019,11,18,"Trout Bayou",10,"Winter","Shell",200,3,1.56,5,15,0
"Pensacola","NRDA-4044",2019,11,18,"Trout Bayou",10,"Winter","Shell",200,4,1.56,4,13,1
"Pensacola","NRDA-4044",2019,11,18,"Trout Bayou",10,"Winter","Shell",200,5,1.6,1,12,0
"Pensacola","NRDA-4044",2019,11,18,"Trout Bayou",10,"Winter","Shell",200,1,2.79,16,28,2
"Pensacola","NRDA-4044",2019,11,18,"Trout Bayou",10,"Winter","Shell",200,2,2.46,11,26,1
"Pensacola","NRDA-4044",2019,11,18,"Trout Bayou",10,"Winter","Shell",200,3,2.43,7,28,0
"Pensacola","NRDA-4044",2019,11,18,"Trout Bayou",10,"Winter","Shell",200,4,3.9,16,28,0
"Pensacola","NRDA-4044",2019,11,18,"Trout Bayou",10,"Winter","Shell",200,5,4.89,13,41,0
"Pensacola","NRDA-4044",2019,11,18,"Trout Bayou",10,"Winter","Shell",200,1,4.43,16,44,0
"Pensacola","NRDA-4044",2019,11,18,"Trout Bayou",10,"Winter","Shell",200,2,2.99,9,35,0
"Pensacola","NRDA-4044",2019,11,18,"Trout Bayou",10,"Winter","Shell",200,3,4,12,47,0
"Pensacola","NRDA-4044",2019,11,18,"Trout Bayou",10,"Winter","Shell",200,4,3.92,6,39,0
"Pensacola","NRDA-4044",2019,11,18,"Trout Bayou",10,"Winter","Shell",200,5,3.71,12,31,0
"Pensacola","NRDA-4044",2019,11,18,"Trout Bayou",10,"Winter","Shell",200,1,2.1,3,25,0
"Pensacola","NRDA-4044",2019,11,18,"Trout Bayou",10,"Winter","Shell",200,2,2.83,17,19,0
"Pensacola","NRDA-4044",2019,11,18,"Trout Bayou",10,"Winter","Shell",200,3,2.37,1,22,0
"Pensacola","NRDA-4044",2019,11,18,"Trout Bayou",10,"Winter","Shell",200,4,2.3,7,18,1
"Pensacola","NRDA-4044",2019,11,18,"Trout Bayou",10,"Winter","Shell",200,5,2.77,7,17,0
"Pensacola","NRDA-4044",2019,11,18,"Trout Bayou",10,"Winter","Shell",200,1,3.49,21,24,0
"Pensacola","NRDA-4044",2019,11,18,"Trout Bayou",10,"Winter","Shell",200,2,3.52,8,28,0
"Pensacola","NRDA-4044",2019,11,18,"Trout Bayou",10,"Winter","Shell",200,3,3.84,12,32,0
"Pensacola","NRDA-4044",2019,11,18,"Trout Bayou",10,"Winter","Shell",200,4,3.92,4,43,1
"Pensacola","NRDA-4044",2019,11,18,"Trout Bayou",10,"Winter","Shell",200,5,3.55,10,39,1
"Pensacola","NRDA-4044",2019,11,18,"Trout Bayou",10,"Winter","Shell",200,1,4.84,26,59,0
"Pensacola","NRDA-4044",2019,11,18,"Trout Bayou",10,"Winter","Shell",200,2,5.22,12,62,2
"Pensacola","NRDA-4044",2019,11,18,"Trout Bayou",10,"Winter","Shell",200,3,4.47,12,63,1
"Pensacola","NRDA-4044",2019,11,18,"Trout Bayou",10,"Winter","Shell",200,4,4.51,28,75,0
"Pensacola","NRDA-4044",2019,11,18,"Trout Bayou",10,"Winter","Shell",200,5,4.13,24,42,0
"Pensacola","NRDA-4044",2018,7,12,"Big John Bar",7,"Summer","Shell",200,1,3.65,6,23,0
"Pensacola","NRDA-4044",2018,7,12,"Big John Bar",7,"Summer","Shell",200,2,3.89,14,12,0
"Pensacola","NRDA-4044",2018,7,12,"Big John Bar",7,"Summer","Shell",200,3,4.47,17,42,0
"Pensacola","NRDA-4044",2018,7,12,"Big John Bar",7,"Summer","Shell",200,4,1.5,3,11,0
"Pensacola","NRDA-4044",2018,7,12,"Big John Bar",7,"Summer","Shell",200,5,1.96,4,5,0
"Pensacola","NRDA-4044",2018,7,12,"Big John Bar",7,"Summer","Shell",200,1,2.2,9,8,0
"Pensacola","NRDA-4044",2018,7,12,"Big John Bar",7,"Summer","Shell",200,2,2.28,6,14,0
"Pensacola","NRDA-4044",2018,7,12,"Big John Bar",7,"Summer","Shell",200,3,1.68,6,6,0
"Pensacola","NRDA-4044",2018,7,12,"Big John Bar",7,"Summer","Shell",200,4,2.42,8,12,0
"Pensacola","NRDA-4044",2018,7,12,"Big John Bar",7,"Summer","Shell",200,5,1.65,2,4,0
"Pensacola","NRDA-4044",2018,7,12,"Big John Bar",7,"Summer","Shell",200,1,1.38,1,0,0
"Pensacola","NRDA-4044",2018,7,12,"Big John Bar",7,"Summer","Shell",200,2,1.76,1,3,0
"Pensacola","NRDA-4044",2018,7,12,"Big John Bar",7,"Summer","Shell",200,3,1.35,4,0,0
"Pensacola","NRDA-4044",2018,7,12,"Big John Bar",7,"Summer","Shell",200,4,1.56,4,1,0
"Pensacola","NRDA-4044",2018,7,12,"Big John Bar",7,"Summer","Shell",200,5,1.95,3,3,0
"Pensacola","NRDA-4044",2018,7,9,"Boathouse Lumps",7,"Summer","Shell",200,1,2.21,17,6,0
"Pensacola","NRDA-4044",2018,7,9,"Boathouse Lumps",7,"Summer","Shell",200,2,1.56,1,2,0
"Pensacola","NRDA-4044",2018,7,9,"Boathouse Lumps",7,"Summer","Shell",200,3,0.88,0,0,0
"Pensacola","NRDA-4044",2018,7,9,"Boathouse Lumps",7,"Summer","Shell",200,4,1.07,3,1,0
"Pensacola","NRDA-4044",2018,7,9,"Boathouse Lumps",7,"Summer","Shell",200,5,2.51,30,11,0
"Pensacola","NRDA-4044",2018,7,9,"Boathouse Lumps",7,"Summer","Shell",200,1,2.86,5,8,0
"Pensacola","NRDA-4044",2018,7,9,"Boathouse Lumps",7,"Summer","Shell",200,2,3.18,8,6,0
"Pensacola","NRDA-4044",2018,7,9,"Boathouse Lumps",7,"Summer","Shell",200,3,1.75,10,4,0
"Pensacola","NRDA-4044",2018,7,9,"Boathouse Lumps",7,"Summer","Shell",200,4,1.75,7,2,0
"Pensacola","NRDA-4044",2018,7,9,"Boathouse Lumps",7,"Summer","Shell",200,5,1.61,5,0,0
"Pensacola","NRDA-4044",2018,7,9,"Boathouse Lumps",7,"Summer","Shell",200,1,3.99,19,21,0
"Pensacola","NRDA-4044",2018,7,9,"Boathouse Lumps",7,"Summer","Shell",200,2,3.1,18,27,0
"Pensacola","NRDA-4044",2018,7,9,"Boathouse Lumps",7,"Summer","Shell",200,3,3.25,27,18,0
"Pensacola","NRDA-4044",2018,7,9,"Boathouse Lumps",7,"Summer","Shell",200,4,2.76,17,22,0
"Pensacola","NRDA-4044",2018,7,9,"Boathouse Lumps",7,"Summer","Shell",200,5,2.75,19,12,0
"Pensacola","NRDA-4044",2018,7,10,"Escribano Point",7,"Summer","Shell",200,1,2.02,3,0,0
"Pensacola","NRDA-4044",2018,7,10,"Escribano Point",7,"Summer","Shell",200,2,2.16,2,0,0
"Pensacola","NRDA-4044",2018,7,10,"Escribano Point",7,"Summer","Shell",200,3,3.23,2,3,0
"Pensacola","NRDA-4044",2018,7,10,"Escribano Point",7,"Summer","Shell",200,4,5.26,4,2,0
"Pensacola","NRDA-4044",2018,7,10,"Escribano Point",7,"Summer","Shell",200,5,5.35,7,6,0
"Pensacola","NRDA-4044",2018,7,10,"Escribano Point",7,"Summer","Shell",200,1,1.77,2,0,0
"Pensacola","NRDA-4044",2018,7,10,"Escribano Point",7,"Summer","Shell",200,2,1.8,0,0,0
"Pensacola","NRDA-4044",2018,7,10,"Escribano Point",7,"Summer","Shell",200,3,2,4,0,0
"Pensacola","NRDA-4044",2018,7,10,"Escribano Point",7,"Summer","Shell",200,4,1.32,0,0,0
"Pensacola","NRDA-4044",2018,7,10,"Escribano Point",7,"Summer","Shell",200,5,1.67,1,0,0
"Pensacola","NRDA-4044",2018,7,10,"Escribano Point",7,"Summer","Shell",200,1,4.22,1,2,0
"Pensacola","NRDA-4044",2018,7,10,"Escribano Point",7,"Summer","Shell",200,2,4.69,2,1,0
"Pensacola","NRDA-4044",2018,7,10,"Escribano Point",7,"Summer","Shell",200,3,3.37,0,0,0
"Pensacola","NRDA-4044",2018,7,10,"Escribano Point",7,"Summer","Shell",200,4,6.09,2,1,0
"Pensacola","NRDA-4044",2018,7,10,"Escribano Point",7,"Summer","Shell",200,5,4.87,0,0,0
"Pensacola","NRDA-4044",2018,7,10,"Escribano Point",7,"Summer","Shell",200,1,5.89,42,31,0
"Pensacola","NRDA-4044",2018,7,10,"Escribano Point",7,"Summer","Shell",200,2,5.66,21,26,0
"Pensacola","NRDA-4044",2018,7,10,"Escribano Point",7,"Summer","Shell",200,3,6.33,16,23,0
"Pensacola","NRDA-4044",2018,7,10,"Escribano Point",7,"Summer","Shell",200,4,2.57,6,10,0
"Pensacola","NRDA-4044",2018,7,10,"Escribano Point",7,"Summer","Shell",200,5,2.89,11,15,0
"Pensacola","NRDA-4044",2018,7,10,"Escribano Point",7,"Summer","Shell",200,1,1.74,6,9,0
"Pensacola","NRDA-4044",2018,7,10,"Escribano Point",7,"Summer","Shell",200,2,1.7,10,16,0
"Pensacola","NRDA-4044",2018,7,10,"Escribano Point",7,"Summer","Shell",200,3,1.99,10,13,0
"Pensacola","NRDA-4044",2018,7,10,"Escribano Point",7,"Summer","Shell",200,4,2.97,23,24,0
"Pensacola","NRDA-4044",2018,7,10,"Escribano Point",7,"Summer","Shell",200,5,2.46,11,24,0
"Pensacola","NRDA-4044",2018,7,10,"Escribano Point",7,"Summer","Shell",200,1,5.49,27,26,0
"Pensacola","NRDA-4044",2018,7,10,"Escribano Point",7,"Summer","Shell",200,2,6.71,41,45,0
"Pensacola","NRDA-4044",2018,7,10,"Escribano Point",7,"Summer","Shell",200,3,5.77,26,44,0
"Pensacola","NRDA-4044",2018,7,10,"Escribano Point",7,"Summer","Shell",200,4,7.09,29,29,0
"Pensacola","NRDA-4044",2018,7,10,"Escribano Point",7,"Summer","Shell",200,5,5.1,20,27,0
"Pensacola","NRDA-4044",2018,7,9,"Boathouse Lumps",7,"Summer","Shell",200,1,0.49,3,0,0
"Pensacola","NRDA-4044",2018,7,9,"Boathouse Lumps",7,"Summer","Shell",200,2,0.47,0,0,0
"Pensacola","NRDA-4044",2018,7,9,"Boathouse Lumps",7,"Summer","Shell",200,3,0.52,0,0,0
"Pensacola","NRDA-4044",2018,7,9,"Boathouse Lumps",7,"Summer","Shell",200,4,0.82,1,0,0
"Pensacola","NRDA-4044",2018,7,9,"Boathouse Lumps",7,"Summer","Shell",200,5,1.05,7,0,0
"Pensacola","NRDA-4044",2018,7,9,"Boathouse Lumps",7,"Summer","Shell",200,1,1.91,17,5,0
"Pensacola","NRDA-4044",2018,7,9,"Boathouse Lumps",7,"Summer","Shell",200,2,1.48,5,1,0
"Pensacola","NRDA-4044",2018,7,9,"Boathouse Lumps",7,"Summer","Shell",200,3,1.47,21,1,0
"Pensacola","NRDA-4044",2018,7,9,"Boathouse Lumps",7,"Summer","Shell",200,4,0.97,3,1,0
"Pensacola","NRDA-4044",2018,7,9,"Boathouse Lumps",7,"Summer","Shell",200,5,1.6,15,3,0
"Pensacola","NRDA-4044",2018,7,9,"Boathouse Lumps",7,"Summer","Shell",200,1,0.77,3,0,0
"Pensacola","NRDA-4044",2018,7,9,"Boathouse Lumps",7,"Summer","Shell",200,2,0.74,0,0,0
"Pensacola","NRDA-4044",2018,7,9,"Boathouse Lumps",7,"Summer","Shell",200,3,0.79,0,0,0
"Pensacola","NRDA-4044",2018,7,9,"Boathouse Lumps",7,"Summer","Shell",200,4,0.9,1,0,0
"Pensacola","NRDA-4044",2018,7,9,"Boathouse Lumps",7,"Summer","Shell",200,5,1.1,19,1,0
"Pensacola","NRDA-4044",2018,7,12,"East River",7,"Summer","Shell",200,1,0.78,0,0,0
"Pensacola","NRDA-4044",2018,7,12,"East River",7,"Summer","Shell",200,2,1.78,0,0,0
"Pensacola","NRDA-4044",2018,7,12,"East River",7,"Summer","Shell",200,3,1.58,0,1,0
"Pensacola","NRDA-4044",2018,7,12,"East River",7,"Summer","Shell",200,4,2.04,2,2,0
"Pensacola","NRDA-4044",2018,7,12,"East River",7,"Summer","Shell",200,5,2.04,1,3,0
"Pensacola","NRDA-4044",2018,7,12,"East River",7,"Summer","Shell",200,1,0.79,0,2,0
"Pensacola","NRDA-4044",2018,7,12,"East River",7,"Summer","Shell",200,2,0.43,0,1,0
"Pensacola","NRDA-4044",2018,7,12,"East River",7,"Summer","Shell",200,3,0.64,0,1,0
"Pensacola","NRDA-4044",2018,7,12,"East River",7,"Summer","Shell",200,4,0.83,0,0,0
"Pensacola","NRDA-4044",2018,7,12,"East River",7,"Summer","Shell",200,5,1.47,0,2,0
"Pensacola","NRDA-4044",2018,7,12,"East River",7,"Summer","Shell",200,1,1.55,0,1,0
"Pensacola","NRDA-4044",2018,7,12,"East River",7,"Summer","Shell",200,2,1.92,0,1,0
"Pensacola","NRDA-4044",2018,7,12,"East River",7,"Summer","Shell",200,3,0.81,0,0,0
"Pensacola","NRDA-4044",2018,7,12,"East River",7,"Summer","Shell",200,4,1.52,0,2,0
"Pensacola","NRDA-4044",2018,7,12,"East River",7,"Summer","Shell",200,5,0.85,0,2,0
"Pensacola","NRDA-4044",2018,7,12,"East River",7,"Summer","Shell",200,1,2.29,1,5,0
"Pensacola","NRDA-4044",2018,7,12,"East River",7,"Summer","Shell",200,2,2.57,2,9,0
"Pensacola","NRDA-4044",2018,7,12,"East River",7,"Summer","Shell",200,3,3.32,1,6,0
"Pensacola","NRDA-4044",2018,7,12,"East River",7,"Summer","Shell",200,4,3.24,2,6,0
"Pensacola","NRDA-4044",2018,7,12,"East River",7,"Summer","Shell",200,5,4.94,6,10,0
"Pensacola","NRDA-4044",2018,7,12,"East River",7,"Summer","Shell",200,1,1.96,1,7,0
"Pensacola","NRDA-4044",2018,7,12,"East River",7,"Summer","Shell",200,2,2.18,1,7,0
"Pensacola","NRDA-4044",2018,7,12,"East River",7,"Summer","Shell",200,3,1.4,0,6,0
"Pensacola","NRDA-4044",2018,7,12,"East River",7,"Summer","Shell",200,4,2.68,0,9,0
"Pensacola","NRDA-4044",2018,7,12,"East River",7,"Summer","Shell",200,5,1.73,0,6,0
"Pensacola","NRDA-4044",2018,7,12,"East River",7,"Summer","Shell",200,1,4.27,1,12,0
"Pensacola","NRDA-4044",2018,7,12,"East River",7,"Summer","Shell",200,2,3.67,0,10,0
"Pensacola","NRDA-4044",2018,7,12,"East River",7,"Summer","Shell",200,3,5.19,1,12,0
"Pensacola","NRDA-4044",2018,7,12,"East River",7,"Summer","Shell",200,4,5.13,1,17,0
"Pensacola","NRDA-4044",2018,7,12,"East River",7,"Summer","Shell",200,5,4.74,4,16,0
"Pensacola","NRDA-4044",2018,7,12,"East River",7,"Summer","Shell",200,1,1.42,3,12,0
"Pensacola","NRDA-4044",2018,7,12,"East River",7,"Summer","Shell",200,2,1.89,1,25,0
"Pensacola","NRDA-4044",2018,7,12,"East River",7,"Summer","Shell",200,3,3.08,2,21,0
"Pensacola","NRDA-4044",2018,7,12,"East River",7,"Summer","Shell",200,4,4.19,8,29,0
"Pensacola","NRDA-4044",2018,7,12,"East River",7,"Summer","Shell",200,5,3.7,4,16,0
"Pensacola","NRDA-4044",2018,7,12,"East River",7,"Summer","Shell",200,1,2.69,3,25,0
"Pensacola","NRDA-4044",2018,7,12,"East River",7,"Summer","Shell",200,2,2.65,1,24,0
"Pensacola","NRDA-4044",2018,7,12,"East River",7,"Summer","Shell",200,3,2.38,0,29,0
"Pensacola","NRDA-4044",2018,7,12,"East River",7,"Summer","Shell",200,4,1.69,3,11,0
"Pensacola","NRDA-4044",2018,7,12,"East River",7,"Summer","Shell",200,5,3.33,9,23,0
"Pensacola","NRDA-4044",2018,7,12,"East River",7,"Summer","Shell",200,1,4.33,3,48,0
"Pensacola","NRDA-4044",2018,7,13,"East River",7,"Summer","Shell",200,2,4.18,6,37,0
"Pensacola","NRDA-4044",2018,7,14,"East River",7,"Summer","Shell",200,3,3.41,4,25,0
"Pensacola","NRDA-4044",2018,7,15,"East River",7,"Summer","Shell",200,4,5.2,8,56,0
"Pensacola","NRDA-4044",2018,7,12,"East River",7,"Summer","Shell",200,5,5.38,7,37,1
"Pensacola","NRDA-4044",2018,7,12,"East River",7,"Summer","Shell",200,1,1.64,2,3,0
"Pensacola","NRDA-4044",2018,7,12,"East River",7,"Summer","Shell",200,2,1.06,1,2,0
"Pensacola","NRDA-4044",2018,7,12,"East River",7,"Summer","Shell",200,3,2.46,11,10,0
"Pensacola","NRDA-4044",2018,7,12,"East River",7,"Summer","Shell",200,4,5.2,6,6,0
"Pensacola","NRDA-4044",2018,7,12,"East River",7,"Summer","Shell",200,5,5.82,9,16,0
"Pensacola","NRDA-4044",2018,7,12,"East River",7,"Summer","Shell",200,1,2.58,6,6,0
"Pensacola","NRDA-4044",2018,7,12,"East River",7,"Summer","Shell",200,2,5.31,4,9,0
"Pensacola","NRDA-4044",2018,7,12,"East River",7,"Summer","Shell",200,3,1.89,5,6,0
"Pensacola","NRDA-4044",2018,7,12,"East River",7,"Summer","Shell",200,4,1.81,0,4,0
"Pensacola","NRDA-4044",2018,7,12,"East River",7,"Summer","Shell",200,5,4,3,10,0
"Pensacola","NRDA-4044",2018,7,12,"East River",7,"Summer","Shell",200,1,1.44,3,5,0
"Pensacola","NRDA-4044",2018,7,12,"East River",7,"Summer","Shell",200,2,0.72,0,2,0
"Pensacola","NRDA-4044",2018,7,12,"East River",7,"Summer","Shell",200,3,0.24,0,0,0
"Pensacola","NRDA-4044",2018,7,12,"East River",7,"Summer","Shell",200,4,0.17,0,0,0
"Pensacola","NRDA-4044",2018,7,12,"East River",7,"Summer","Shell",200,5,1.43,7,2,0
"Pensacola","NRDA-4044",2018,7,11,"Half Moon Bar",7,"Summer","Shell",200,1,4.31,22,5,0
"Pensacola","NRDA-4044",2018,7,11,"Half Moon Bar",7,"Summer","Shell",200,2,6.44,36,34,0
"Pensacola","NRDA-4044",2018,7,11,"Half Moon Bar",7,"Summer","Shell",200,3,0.77,5,1,0
"Pensacola","NRDA-4044",2018,7,11,"Half Moon Bar",7,"Summer","Shell",200,4,1.66,10,6,0
"Pensacola","NRDA-4044",2018,7,11,"Half Moon Bar",7,"Summer","Shell",200,5,1.8,13,6,0
"Pensacola","NRDA-4044",2018,7,11,"Half Moon Bar",7,"Summer","Shell",200,1,2.71,26,6,0
"Pensacola","NRDA-4044",2018,7,11,"Half Moon Bar",7,"Summer","Shell",200,2,2.64,14,7,0
"Pensacola","NRDA-4044",2018,7,11,"Half Moon Bar",7,"Summer","Shell",200,3,4.02,45,12,0
"Pensacola","NRDA-4044",2018,7,11,"Half Moon Bar",7,"Summer","Shell",200,4,4.1,17,12,0
"Pensacola","NRDA-4044",2018,7,11,"Half Moon Bar",7,"Summer","Shell",200,5,3.88,32,7,0
"Pensacola","NRDA-4044",2018,7,11,"Half Moon Bar",7,"Summer","Shell",200,1,3.12,47,6,0
"Pensacola","NRDA-4044",2018,7,11,"Half Moon Bar",7,"Summer","Shell",200,2,3.63,12,23,0
"Pensacola","NRDA-4044",2018,7,11,"Half Moon Bar",7,"Summer","Shell",200,3,2.51,10,3,0
"Pensacola","NRDA-4044",2018,7,11,"Half Moon Bar",7,"Summer","Shell",200,4,3.71,26,11,0
"Pensacola","NRDA-4044",2018,7,11,"Half Moon Bar",7,"Summer","Shell",200,5,2.82,16,8,0
"Pensacola","NRDA-4044",2018,7,10,"Mussel Beds",7,"Summer","Shell",200,1,0.32,0,0,0
"Pensacola","NRDA-4044",2018,7,10,"Mussel Beds",7,"Summer","Shell",200,2,0.45,0,0,0
"Pensacola","NRDA-4044",2018,7,10,"Mussel Beds",7,"Summer","Shell",200,3,0.26,0,0,0
"Pensacola","NRDA-4044",2018,7,10,"Mussel Beds",7,"Summer","Shell",200,4,0.44,0,0,0
"Pensacola","NRDA-4044",2018,7,10,"Mussel Beds",7,"Summer","Shell",200,5,0.24,1,0,0
"Pensacola","NRDA-4044",2018,7,10,"Mussel Beds",7,"Summer","Shell",200,1,0.45,1,0,0
"Pensacola","NRDA-4044",2018,7,10,"Mussel Beds",7,"Summer","Shell",200,2,0.25,0,0,0
"Pensacola","NRDA-4044",2018,7,10,"Mussel Beds",7,"Summer","Shell",200,3,0.21,0,0,0
"Pensacola","NRDA-4044",2018,7,10,"Mussel Beds",7,"Summer","Shell",200,4,0.21,0,0,0
"Pensacola","NRDA-4044",2018,7,10,"Mussel Beds",7,"Summer","Shell",200,5,0.15,1,0,0
"Pensacola","NRDA-4044",2018,7,10,"Mussel Beds",7,"Summer","Shell",200,1,0.86,1,0,0
"Pensacola","NRDA-4044",2018,7,10,"Mussel Beds",7,"Summer","Shell",200,2,1.06,0,0,0
"Pensacola","NRDA-4044",2018,7,10,"Mussel Beds",7,"Summer","Shell",200,3,0.67,7,1,0
"Pensacola","NRDA-4044",2018,7,10,"Mussel Beds",7,"Summer","Shell",200,4,1.01,2,1,0
"Pensacola","NRDA-4044",2018,7,10,"Mussel Beds",7,"Summer","Shell",200,5,0.45,2,0,0
"Pensacola","NRDA-4044",2018,7,10,"No Name Bar",7,"Summer","Shell",200,1,0.67,2,0,0
"Pensacola","NRDA-4044",2018,7,10,"No Name Bar",7,"Summer","Shell",200,2,0.82,3,1,0
"Pensacola","NRDA-4044",2018,7,10,"No Name Bar",7,"Summer","Shell",200,3,0.41,1,2,0
"Pensacola","NRDA-4044",2018,7,10,"No Name Bar",7,"Summer","Shell",200,4,0.66,0,5,0
"Pensacola","NRDA-4044",2018,7,10,"No Name Bar",7,"Summer","Shell",200,5,0.62,1,1,0
"Pensacola","NRDA-4044",2018,7,10,"No Name Bar",7,"Summer","Shell",200,1,2.63,2,10,0
"Pensacola","NRDA-4044",2018,7,10,"No Name Bar",7,"Summer","Shell",200,2,2.02,5,12,0
"Pensacola","NRDA-4044",2018,7,10,"No Name Bar",7,"Summer","Shell",200,3,2.92,9,5,0
"Pensacola","NRDA-4044",2018,7,10,"No Name Bar",7,"Summer","Shell",200,4,1.91,1,10,0
"Pensacola","NRDA-4044",2018,7,10,"No Name Bar",7,"Summer","Shell",200,5,2.49,4,12,0
"Pensacola","NRDA-4044",2018,7,10,"No Name Bar",7,"Summer","Shell",200,1,3.18,0,8,0
"Pensacola","NRDA-4044",2018,7,10,"No Name Bar",7,"Summer","Shell",200,2,3.82,6,10,0
